pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p486,R1,oc20260727,True,False,1,26,some_college,weekly,True,1,0,manual,5,3,3,2,1,1,True,36,7.2,33,True,23,41,-18,False,b7 g2! c8 a7 a1!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p486,R2,b220260706,False,True,1,26,some_college,weekly,True,1,0,manual,2,1,2,1,1,1,True,12,6.0,3,True,32,32,0,False,g7 g2!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p486,R3,bg20260726,False,True,1,26,some_college,weekly,True,1,0,manual,2,0,2,0,0,0,False,26,13.0,4,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,1,38,Strugglers
p375,R1,oc20260727,True,False,dont_know,31,associate,never,False,1,0,manual,3,0,3,0,0,0,False,48,16.0,12,True,17,47,-30,False,a7! b7! c8!,1,False,2,0,4,0.0,0,0,0,56,Strugglers
p375,R2,b220260706,False,True,dont_know,31,associate,never,False,1,0,manual,2,0,2,0,0,0,False,30,15.0,5,True,23,41,-18,False,g1! g2!,1,False,2,0,4,0.0,0,0,0,56,Strugglers
p375,R3,bg20260726,False,True,dont_know,31,associate,never,False,1,0,manual,2,0,2,0,0,0,False,26,13.0,11,True,21,43,-22,False,h7! g7!,1,False,2,0,4,0.0,0,0,0,56,Strugglers
p263,R1,oc20260727,True,False,1,23,bachelors,few_times_week,True,1,0,manual,4,2,3,2,1,1,True,42,10.5,36,True,20,44,-24,False,b7 b6! g2 c8!,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p263,R2,b220260706,False,True,1,23,bachelors,few_times_week,True,1,0,manual,2,1,2,1,0,0,False,16,8.0,12,True,30,34,-4,False,g2! g7,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p263,R3,bg20260726,False,True,1,23,bachelors,few_times_week,True,1,0,manual,2,1,2,1,0,0,False,8,4.0,12,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,0,24,Strugglers
p428,R1,oc20260727,True,False,1,35,bachelors,weekly,True,1,0,manual,4,3,3,2,1,1,True,38,9.5,23,True,22,42,-20,False,b7 b6! g2 b8,1,False,2,4,5,0.8,1,1,2,12,Solvers
p428,R2,b220260706,False,True,1,35,bachelors,weekly,True,1,0,manual,2,1,2,1,1,1,True,12,6.0,4,True,32,32,0,False,g7 g2!,1,False,2,4,5,0.8,1,1,2,12,Solvers
p428,R3,bg20260726,False,True,1,35,bachelors,weekly,True,1,0,manual,3,3,3,3,3,3,True,0,0.0,7,True,34,30,4,True,b2 g8 h7,1,True,2,4,5,0.8,1,1,2,12,Solvers
p143,R1,oc20260727,True,False,1,49,some_college,few_times_week,True,2,0,manual,5,3,3,1,2,2,True,30,6.0,87,True,26,38,-12,False,b7 a7! g2! a1 c8,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p143,R2,b220260706,False,True,1,49,some_college,few_times_week,True,2,0,manual,3,2,3,2,2,2,True,14,4.7,22,True,31,33,-2,False,g7 h1 h2!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p143,R3,bg20260726,False,True,1,49,some_college,few_times_week,True,2,0,manual,3,1,3,1,1,1,True,22,7.3,27,True,23,41,-18,False,b2 g7! h8!,1,False,2,3,6,0.5,0,0,2,36,Strugglers
p260,R1,oc20260727,True,False,1,55,bachelors,few_times_week,False,2,0,manual,4,1,3,0,0,0,False,44,11.0,38,True,19,45,-26,False,b6! b7! g2! b8,1,False,2,1,5,0.2,0,0,1,52,Strugglers
p260,R2,b220260706,False,True,1,55,bachelors,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,30,15.0,3,True,23,41,-18,False,g1! g2!,1,False,2,1,5,0.2,0,0,1,52,Strugglers
p260,R3,bg20260726,False,True,1,55,bachelors,few_times_week,False,2,0,manual,3,1,3,1,1,1,True,22,7.3,10,True,23,41,-18,False,b2 g7! h8!,1,False,2,1,5,0.2,0,0,1,52,Strugglers
p795,R1,oc20260727,True,False,2,,,,True,4,0,,1,1,1,1,1,1,True,0,0.0,0,False,24,32,,,b7,1,False,0,,,,,,,,
p472,R1,oc20260727,True,False,1,43,bachelors,few_times_week,False,1,0,manual,4,2,3,2,0,0,False,40,10.0,21,True,21,43,-22,False,g2! b7 b6 a7!,1,False,2,4,5,0.8,1,1,2,12,Solvers
p472,R2,b220260706,False,True,1,43,bachelors,few_times_week,False,1,0,manual,2,1,2,1,1,1,True,12,6.0,8,True,32,32,0,False,g7 g2!,1,False,2,4,5,0.8,1,1,2,12,Solvers
p472,R3,bg20260726,False,True,1,43,bachelors,few_times_week,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,19,True,34,30,4,True,b2 g8 h7,1,True,2,4,5,0.8,1,1,2,12,Solvers
p111,R1,oc20260727,True,False,dont_know,55,some_college,few_times_week,False,3,0,manual,4,0,3,0,0,0,False,46,11.5,55,True,18,46,-28,False,b6! b7! g2! c8!,1,False,2,0,4,0.0,0,0,0,52,Strugglers
p111,R2,b220260706,False,True,dont_know,55,some_college,few_times_week,False,3,0,manual,2,0,2,0,0,0,False,30,15.0,8,True,23,41,-18,False,g1! g2!,1,False,2,0,4,0.0,0,0,0,52,Strugglers
p111,R3,bg20260726,False,True,dont_know,55,some_college,few_times_week,False,3,0,manual,2,0,2,0,0,0,False,22,11.0,10,True,23,41,-18,False,g7! h7!,1,False,2,0,4,0.0,0,0,0,52,Strugglers
p679,R1,oc20260727,True,False,dont_know,63,associate,less_than_monthly,False,3,0,manual,3,0,3,0,0,0,False,44,14.7,10,True,19,45,-26,False,c8! b6! b8!,1,False,2,0,4,0.0,0,0,0,50,Strugglers
p679,R2,b220260706,False,True,dont_know,63,associate,less_than_monthly,False,3,0,manual,2,0,2,0,0,0,False,24,12.0,32,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,50,Strugglers
p679,R3,bg20260726,False,True,dont_know,63,associate,less_than_monthly,False,3,0,manual,2,0,2,0,0,0,False,26,13.0,8,True,21,43,-22,False,h7! g7!,1,False,2,0,4,0.0,0,0,0,50,Strugglers
p768,R1,oc20260727,True,False,1,60,bachelors,several_times_day,False,2,0,manual,4,1,3,1,2,2,True,36,9.0,47,True,23,41,-18,False,b7 a7! c8! g2!,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p768,R2,b220260706,False,True,1,60,bachelors,several_times_day,False,2,0,manual,2,0,2,0,0,0,False,30,15.0,20,True,23,41,-18,False,g1! g2!,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p768,R3,bg20260726,False,True,1,60,bachelors,several_times_day,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,8,True,26,38,-12,False,g7! b2,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p11,R1,oc20260727,True,False,1,34,bachelors,few_times_month,False,2,0,manual,3,0,3,0,0,0,False,44,14.7,11,True,19,45,-26,False,c8! b6! b8!,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p11,R2,b220260706,False,True,1,34,bachelors,few_times_month,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,2,True,30,34,-4,False,g2! g7,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p11,R3,bg20260726,False,True,1,34,bachelors,few_times_month,False,2,0,manual,2,0,2,0,0,0,False,26,13.0,4,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,0,42,Strugglers
p401,R1,oc20260727,True,False,dont_know,25,some_college,less_than_monthly,False,1,0,manual,4,2,3,1,0,0,False,42,10.5,9,True,20,44,-24,False,c8! b6! g2 a8,1,False,2,5,6,0.833,1,1,2,14,Solvers
p401,R2,b220260706,False,True,dont_know,25,some_college,less_than_monthly,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,6,True,31,33,-2,False,g7 h1 h2!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p401,R3,bg20260726,False,True,dont_know,25,some_college,less_than_monthly,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,5,True,34,30,4,True,b2 g8 h7,1,True,2,5,6,0.833,1,1,2,14,Solvers
p327,R1,oc20260727,True,False,dont_know,31,postgrad,several_times_day,False,1,0,manual,4,2,3,2,0,0,False,40,10.0,16,True,21,43,-22,False,g2! b7 b6 a7!,1,False,2,1,4,0.25,0,0,1,26,Strugglers
p327,R2,b220260706,False,True,dont_know,31,postgrad,several_times_day,False,1,0,manual,2,1,2,1,1,1,True,12,6.0,4,True,32,32,0,False,g7 g2!,1,False,2,1,4,0.25,0,0,1,26,Strugglers
p327,R3,bg20260726,False,True,dont_know,31,postgrad,several_times_day,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,5,True,27,37,-10,False,g8! h7!,1,False,2,1,4,0.25,0,0,1,26,Strugglers
p539,R1,oc20260727,True,False,dont_know,58,bachelors,several_times_day,True,1,0,manual,4,2,3,1,1,1,True,38,9.5,33,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,0,4,0.0,0,0,0,50,Strugglers
p539,R2,b220260706,False,True,dont_know,58,bachelors,several_times_day,True,1,0,manual,2,0,2,0,0,0,False,24,12.0,10,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,50,Strugglers
p539,R3,bg20260726,False,True,dont_know,58,bachelors,several_times_day,True,1,0,manual,2,0,2,0,0,0,False,26,13.0,4,True,21,43,-22,False,h7! g7!,1,False,2,0,4,0.0,0,0,0,50,Strugglers
p337,R1,oc20260727,True,False,2,27,bachelors,daily,False,2,0,manual,4,2,3,1,1,1,True,38,9.5,19,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,5,6,0.833,1,1,2,10,Solvers
p337,R2,b220260706,False,True,2,27,bachelors,daily,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,14,True,38,26,12,True,g7 h1 g2,1,True,2,5,6,0.833,1,1,2,10,Solvers
p337,R3,bg20260726,False,True,2,27,bachelors,daily,False,2,0,manual,3,2,3,2,1,1,True,10,3.3,11,True,29,35,-6,False,b2 h7! g8,1,False,2,5,6,0.833,1,1,2,10,Solvers
p455,R1,oc20260727,True,False,3,46,postgrad,daily,False,2,0,manual,4,2,3,1,0,0,False,44,11.0,32,True,19,45,-26,False,c8! g2 b8! b6,1,False,2,5,6,0.833,1,1,2,10,Solvers
p455,R2,b220260706,False,True,3,46,postgrad,daily,False,2,0,manual,3,3,3,3,3,3,True,0,0.0,11,True,38,26,12,True,g7 h1 g2,1,True,2,5,6,0.833,1,1,2,10,Solvers
p455,R3,bg20260726,False,True,3,46,postgrad,daily,False,2,0,manual,3,2,3,2,1,1,True,10,3.3,7,True,29,35,-6,False,b2 h7! g8,1,False,2,5,6,0.833,1,1,2,10,Solvers
p179,R1,oc20260727,True,False,3,38,postgrad,daily,True,3,0,manual,3,2,3,2,2,2,True,38,12.7,21,True,22,42,-20,False,b7 c8 b6!,1,False,2,0,4,0.0,0,0,0,52,Strugglers
p179,R2,b220260706,False,True,3,38,postgrad,daily,True,3,0,manual,2,0,2,0,0,0,False,30,15.0,3,True,23,41,-18,False,g1! g2!,1,False,2,0,4,0.0,0,0,0,52,Strugglers
p179,R3,bg20260726,False,True,3,38,postgrad,daily,True,3,0,manual,2,0,2,0,0,0,False,22,11.0,2,True,23,41,-18,False,g7! h7!,1,False,2,0,4,0.0,0,0,0,52,Strugglers
p240,R1,oc20260727,True,False,dont_know,31,postgrad,several_times_day,False,1,0,manual,4,2,3,1,0,0,False,34,8.5,6,True,24,40,-16,False,g2! b6 c8! a8,1,False,2,5,6,0.833,1,1,2,14,Solvers
p240,R2,b220260706,False,True,dont_know,31,postgrad,several_times_day,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,4,True,31,33,-2,False,g7 h1 h2!,1,False,2,5,6,0.833,1,1,2,14,Solvers
p240,R3,bg20260726,False,True,dont_know,31,postgrad,several_times_day,False,1,0,manual,3,3,3,3,3,3,True,0,0.0,3,True,34,30,4,True,b2 g8 h7,1,True,2,5,6,0.833,1,1,2,14,Solvers
p592,R1,oc20260727,True,False,dont_know,35,bachelors,about_monthly,False,1,0,manual,4,0,3,0,0,0,False,54,13.5,16,True,14,50,-36,False,g2! c8! b6! b8!,1,False,2,2,5,0.4,0,0,1,36,Strugglers
p592,R2,b220260706,False,True,dont_know,35,bachelors,about_monthly,False,1,0,manual,3,2,3,2,2,2,True,14,4.7,11,True,31,33,-2,False,g7 h1 h2!,1,False,2,2,5,0.4,0,0,1,36,Strugglers
p592,R3,bg20260726,False,True,dont_know,35,bachelors,about_monthly,False,1,0,manual,2,0,2,0,0,0,False,22,11.0,4,True,23,41,-18,False,g7! h7!,1,False,2,2,5,0.4,0,0,1,36,Strugglers
